date,warehouse,part_name,inventory_level
2023-06-16,WM3,air_filter,229
2023-06-16,WM3,brake_pad_left,256
2023-06-16,WM3,brake_pad_right,323
2023-06-16,WM3,engine_oil_filter,251
2023-06-16,WM3,fuel_filter,273
2023-06-16,WM3,wiper_blade,283
2023-06-16,WM4,air_filter,247
2023-06-16,WM4,brake_pad_left,250
2023-06-16,WM4,brake_pad_right,276
2023-06-16,WM4,engine_oil_filter,275
2023-06-16,WM4,fuel_filter,187
2023-06-16,WM4,wiper_blade,244
2023-06-17,WM1,air_filter,200
2023-06-17,WM1,brake_pad_left,161
2023-06-17,WM1,brake_pad_right,211
2023-06-17,WM1,engine_oil_filter,254
2023-06-17,WM1,fuel_filter,255
2023-06-17,WM1,wiper_blade,200
2023-06-17,WM2,air_filter,312
2023-06-17,WM2,brake_pad_left,281
2023-06-17,WM2,brake_pad_right,223
2023-06-17,WM2,engine_oil_filter,157
2023-06-17,WM2,fuel_filter,288
2023-06-17,WM2,wiper_blade,342
2023-06-17,WM3,air_filter,219
2023-06-17,WM3,brake_pad_left,266
2023-06-17,WM3,brake_pad_right,223
2023-06-17,WM3,engine_oil_filter,306
2023-06-17,WM3,fuel_filter,180
2023-06-17,WM3,wiper_blade,228
2023-06-17,WM4,air_filter,242
2023-06-17,WM4,brake_pad_left,146
2023-06-17,WM4,brake_pad_right,256
2023-06-17,WM4,engine_oil_filter,242
2023-06-17,WM4,fuel_filter,293
2023-06-17,WM4,wiper_blade,344
2023-06-18,WM1,air_filter,237
2023-06-18,WM1,brake_pad_left,224
2023-06-18,WM1,brake_pad_right,279
2023-06-18,WM1,engine_oil_filter,314
2023-06-18,WM1,fuel_filter,183
2023-06-18,WM1,wiper_blade,334
2023-06-18,WM2,air_filter,166
2023-06-18,WM2,brake_pad_left,186
2023-06-18,WM2,brake_pad_right,235
2023-06-18,WM2,engine_oil_filter,277
2023-06-18,WM2,fuel_filter,292
2023-06-18,WM2,wiper_blade,279
2023-06-18,WM3,air_filter,200
2023-06-18,WM3,brake_pad_left,166
2023-06-18,WM3,brake_pad_right,178
2023-06-18,WM3,engine_oil_filter,236
2023-06-18,WM3,fuel_filter,290
2023-06-18,WM3,wiper_blade,354
2023-06-18,WM4,air_filter,208
2023-06-18,WM4,brake_pad_left,276
2023-06-18,WM4,brake_pad_right,297
2023-06-18,WM4,engine_oil_filter,277
2023-06-18,WM4,fuel_filter,209
2023-06-18,WM4,wiper_blade,335
2023-06-19,WM1,air_filter,242
2023-06-19,WM1,brake_pad_left,245
2023-06-19,WM1,brake_pad_right,311
2023-06-19,WM1,engine_oil_filter,283
2023-06-19,WM1,fuel_filter,278
2023-06-19,WM1,wiper_blade,241
2023-06-19,WM2,air_filter,279
2023-06-19,WM2,brake_pad_left,192
2023-06-19,WM2,brake_pad_right,249
2023-06-19,WM2,engine_oil_filter,207
2023-06-19,WM2,fuel_filter,154
2023-06-19,WM2,wiper_blade,232
2023-06-19,WM3,air_filter,285
2023-06-19,WM3,brake_pad_left,255
2023-06-19,WM3,brake_pad_right,342
2023-06-19,WM3,engine_oil_filter,282
2023-06-19,WM3,fuel_filter,219
2023-06-19,WM3,wiper_blade,163
2023-06-19,WM4,air_filter,196
2023-06-19,WM4,brake_pad_left,282
2023-06-19,WM4,brake_pad_right,197
2023-06-19,WM4,engine_oil_filter,251
2023-06-19,WM4,fuel_filter,213
2023-06-19,WM4,wiper_blade,249
2023-06-20,WM1,air_filter,232
2023-06-20,WM1,brake_pad_left,227
2023-06-20,WM1,brake_pad_right,278
2023-06-20,WM1,engine_oil_filter,169
2023-06-20,WM1,fuel_filter,321
2023-06-20,WM1,wiper_blade,313
2023-06-20,WM2,air_filter,254
2023-06-20,WM2,brake_pad_left,263
2023-06-20,WM2,brake_pad_right,222
2023-06-20,WM2,engine_oil_filter,207
2023-06-20,WM2,fuel_filter,183
2023-06-20,WM2,wiper_blade,323
2023-06-20,WM3,air_filter,232
2023-06-20,WM3,brake_pad_left,201
2023-06-20,WM3,brake_pad_right,229
2023-06-20,WM3,engine_oil_filter,228
2023-06-20,WM3,fuel_filter,248
2023-06-20,WM3,wiper_blade,302
2023-06-20,WM4,air_filter,254
2023-06-20,WM4,brake_pad_left,313
2023-06-20,WM4,brake_pad_right,267
2023-06-20,WM4,engine_oil_filter,218
2023-06-20,WM4,fuel_filter,297
2023-06-20,WM4,wiper_blade,199
2023-06-21,WM1,air_filter,268
2023-06-21,WM1,brake_pad_left,287
2023-06-21,WM1,brake_pad_right,227
2023-06-21,WM1,engine_oil_filter,340
2023-06-21,WM1,fuel_filter,251
2023-06-21,WM1,wiper_blade,239
2023-06-21,WM2,air_filter,222
2023-06-21,WM2,brake_pad_left,238
2023-06-21,WM2,brake_pad_right,168
2023-06-21,WM2,engine_oil_filter,212
2023-06-21,WM2,fuel_filter,297
2023-06-21,WM2,wiper_blade,246
2023-06-21,WM3,air_filter,194
2023-06-21,WM3,brake_pad_left,203
2023-06-21,WM3,brake_pad_right,243
2023-06-21,WM3,engine_oil_filter,349
2023-06-21,WM3,fuel_filter,340
2023-06-21,WM3,wiper_blade,249
2023-06-21,WM4,air_filter,298
2023-06-21,WM4,brake_pad_left,253
2023-06-21,WM4,brake_pad_right,277
2023-06-21,WM4,engine_oil_filter,248
2023-06-21,WM4,fuel_filter,192
2023-06-21,WM4,wiper_blade,310
2023-06-22,WM1,air_filter,243
2023-06-22,WM1,brake_pad_left,312
2023-06-22,WM1,brake_pad_right,262
2023-06-22,WM1,engine_oil_filter,284
2023-06-22,WM1,fuel_filter,229
2023-06-22,WM1,wiper_blade,243
2023-06-22,WM2,air_filter,247
2023-06-22,WM2,brake_pad_left,226
2023-06-22,WM2,brake_pad_right,270
2023-06-22,WM2,engine_oil_filter,355
2023-06-22,WM2,fuel_filter,241
2023-06-22,WM2,wiper_blade,242
2023-06-22,WM3,air_filter,295
2023-06-22,WM3,brake_pad_left,254
2023-06-22,WM3,brake_pad_right,185
2023-06-22,WM3,engine_oil_filter,242
2023-06-22,WM3,fuel_filter,272
2023-06-22,WM3,wiper_blade,319
2023-06-22,WM4,air_filter,251
2023-06-22,WM4,brake_pad_left,263
2023-06-22,WM4,brake_pad_right,308
2023-06-22,WM4,engine_oil_filter,244
2023-06-22,WM4,fuel_filter,261
2023-06-22,WM4,wiper_blade,274
2023-06-23,WM1,air_filter,236
2023-06-23,WM1,brake_pad_left,244
2023-06-23,WM1,brake_pad_right,253
2023-06-23,WM1,engine_oil_filter,284
2023-06-23,WM1,fuel_filter,329
2023-06-23,WM1,wiper_blade,216
2023-06-23,WM2,air_filter,277
2023-06-23,WM2,brake_pad_left,212
2023-06-23,WM2,brake_pad_right,257
2023-06-23,WM2,engine_oil_filter,278
2023-06-23,WM2,fuel_filter,149
2023-06-23,WM2,wiper_blade,254
2023-06-23,WM3,air_filter,271
2023-06-23,WM3,brake_pad_left,241
2023-06-23,WM3,brake_pad_right,159
2023-06-23,WM3,engine_oil_filter,275
2023-06-23,WM3,fuel_filter,247
2023-06-23,WM3,wiper_blade,182
2023-06-23,WM4,air_filter,194
2023-06-23,WM4,brake_pad_left,150
2023-06-23,WM4,brake_pad_right,282
2023-06-23,WM4,engine_oil_filter,220
2023-06-23,WM4,fuel_filter,287
2023-06-23,WM4,wiper_blade,335
2023-06-24,WM1,air_filter,262
2023-06-24,WM1,brake_pad_left,222
2023-06-24,WM1,brake_pad_right,169
2023-06-24,WM1,engine_oil_filter,289
2023-06-24,WM1,fuel_filter,260
2023-06-24,WM1,wiper_blade,230
2023-06-24,WM2,air_filter,229
2023-06-24,WM2,brake_pad_left,229
2023-06-24,WM2,brake_pad_right,184
2023-06-24,WM2,engine_oil_filter,275
2023-06-24,WM2,fuel_filter,232
2023-06-24,WM2,wiper_blade,233
2023-06-24,WM3,air_filter,186
2023-06-24,WM3,brake_pad_left,229
2023-06-24,WM3,brake_pad_right,284
2023-06-24,WM3,engine_oil_filter,210
2023-06-24,WM3,fuel_filter,247
2023-06-24,WM3,wiper_blade,279
2023-06-24,WM4,air_filter,166
2023-06-24,WM4,brake_pad_left,259
2023-06-24,WM4,brake_pad_right,253
2023-06-24,WM4,engine_oil_filter,334
2023-06-24,WM4,fuel_filter,136
2023-06-24,WM4,wiper_blade,159
2023-06-25,WM1,air_filter,219
2023-06-25,WM1,brake_pad_left,223
2023-06-25,WM1,brake_pad_right,217
2023-06-25,WM1,engine_oil_filter,209
2023-06-25,WM1,fuel_filter,200
2023-06-25,WM1,wiper_blade,264
2023-06-25,WM2,air_filter,240
2023-06-25,WM2,brake_pad_left,319
2023-06-25,WM2,brake_pad_right,260
2023-06-25,WM2,engine_oil_filter,299
2023-06-25,WM2,fuel_filter,250
2023-06-25,WM2,wiper_blade,258
2023-06-25,WM3,air_filter,208
2023-06-25,WM3,brake_pad_left,236
2023-06-25,WM3,brake_pad_right,188
2023-06-25,WM3,engine_oil_filter,300
2023-06-25,WM3,fuel_filter,256
2023-06-25,WM3,wiper_blade,175
2023-06-25,WM4,air_filter,195
2023-06-25,WM4,brake_pad_left,182
2023-06-25,WM4,brake_pad_right,324
2023-06-25,WM4,engine_oil_filter,244
2023-06-25,WM4,fuel_filter,319
2023-06-25,WM4,wiper_blade,272
2023-06-26,WM1,air_filter,224
2023-06-26,WM1,brake_pad_left,164
2023-06-26,WM1,brake_pad_right,181
2023-06-26,WM1,engine_oil_filter,189
2023-06-26,WM1,fuel_filter,266
2023-06-26,WM1,wiper_blade,350
2023-06-26,WM2,air_filter,277
2023-06-26,WM2,brake_pad_left,198
2023-06-26,WM2,brake_pad_right,278
2023-06-26,WM2,engine_oil_filter,238
2023-06-26,WM2,fuel_filter,179
2023-06-26,WM2,wiper_blade,324
2023-06-26,WM3,air_filter,315
2023-06-26,WM3,brake_pad_left,322
2023-06-26,WM3,brake_pad_right,244
2023-06-26,WM3,engine_oil_filter,179
2023-06-26,WM3,fuel_filter,187
2023-06-26,WM3,wiper_blade,321
2023-06-26,WM4,air_filter,270
2023-06-26,WM4,brake_pad_left,307
2023-06-26,WM4,brake_pad_right,195
2023-06-26,WM4,engine_oil_filter,309
2023-06-26,WM4,fuel_filter,197
2023-06-26,WM4,wiper_blade,239
2023-06-27,WM1,air_filter,175
2023-06-27,WM1,brake_pad_left,255
2023-06-27,WM1,brake_pad_right,211
2023-06-27,WM1,engine_oil_filter,277
2023-06-27,WM1,fuel_filter,213
2023-06-27,WM1,wiper_blade,270
2023-06-27,WM2,air_filter,262
2023-06-27,WM2,brake_pad_left,346
2023-06-27,WM2,brake_pad_right,293
2023-06-27,WM2,engine_oil_filter,250
2023-06-27,WM2,fuel_filter,245
2023-06-27,WM2,wiper_blade,305
2023-06-27,WM3,air_filter,236
2023-06-27,WM3,brake_pad_left,200
2023-06-27,WM3,brake_pad_right,301
2023-06-27,WM3,engine_oil_filter,305
2023-06-27,WM3,fuel_filter,166
2023-06-27,WM3,wiper_blade,286
2023-06-27,WM4,air_filter,158
2023-06-27,WM4,brake_pad_left,279
2023-06-27,WM4,brake_pad_right,197
2023-06-27,WM4,engine_oil_filter,267
2023-06-27,WM4,fuel_filter,240
2023-06-27,WM4,wiper_blade,223
2023-06-28,WM1,air_filter,316
2023-06-28,WM1,brake_pad_left,212
2023-06-28,WM1,brake_pad_right,272
2023-06-28,WM1,engine_oil_filter,201
2023-06-28,WM1,fuel_filter,213
2023-06-28,WM1,wiper_blade,263
2023-06-28,WM2,air_filter,274
2023-06-28,WM2,brake_pad_left,224
2023-06-28,WM2,brake_pad_right,252
2023-06-28,WM2,engine_oil_filter,330
2023-06-28,WM2,fuel_filter,267
2023-06-28,WM2,wiper_blade,243
2023-06-28,WM3,air_filter,265
2023-06-28,WM3,brake_pad_left,173
2023-06-28,WM3,brake_pad_right,283
2023-06-28,WM3,engine_oil_filter,327
2023-06-28,WM3,fuel_filter,233
2023-06-28,WM3,wiper_blade,294
2023-06-28,WM4,air_filter,220
2023-06-28,WM4,brake_pad_left,273
2023-06-28,WM4,brake_pad_right,312
2023-06-28,WM4,engine_oil_filter,348
2023-06-28,WM4,fuel_filter,316
2023-06-28,WM4,wiper_blade,254
2023-06-29,WM1,air_filter,256
2023-06-29,WM1,brake_pad_left,254
2023-06-29,WM1,brake_pad_right,232
2023-06-29,WM1,engine_oil_filter,300
2023-06-29,WM1,fuel_filter,129
2023-06-29,WM1,wiper_blade,252
2023-06-29,WM2,air_filter,341
2023-06-29,WM2,brake_pad_left,226
2023-06-29,WM2,brake_pad_right,217
2023-06-29,WM2,engine_oil_filter,308
2023-06-29,WM2,fuel_filter,144
2023-06-29,WM2,wiper_blade,270
2023-06-29,WM3,air_filter,253
2023-06-29,WM3,brake_pad_left,199
2023-06-29,WM3,brake_pad_right,270
2023-06-29,WM3,engine_oil_filter,304
2023-06-29,WM3,fuel_filter,177
2023-06-29,WM3,wiper_blade,211
2023-06-29,WM4,air_filter,172
2023-06-29,WM4,brake_pad_left,244
2023-06-29,WM4,brake_pad_right,222
2023-06-29,WM4,engine_oil_filter,308
2023-06-29,WM4,fuel_filter,240
2023-06-29,WM4,wiper_blade,215
2023-06-30,WM1,air_filter,249
2023-06-30,WM1,brake_pad_left,291
2023-06-30,WM1,brake_pad_right,338
2023-06-30,WM1,engine_oil_filter,204
2023-06-30,WM1,fuel_filter,301
2023-06-30,WM1,wiper_blade,246
2023-06-30,WM2,air_filter,273
2023-06-30,WM2,brake_pad_left,257
2023-06-30,WM2,brake_pad_right,333
2023-06-30,WM2,engine_oil_filter,289
2023-06-30,WM2,fuel_filter,305
2023-06-30,WM2,wiper_blade,326
2023-06-30,WM3,air_filter,165
2023-06-30,WM3,brake_pad_left,212
2023-06-30,WM3,brake_pad_right,257
2023-06-30,WM3,engine_oil_filter,232
2023-06-30,WM3,fuel_filter,263
2023-06-30,WM3,wiper_blade,227
2023-06-30,WM4,air_filter,315
2023-06-30,WM4,brake_pad_left,249
2023-06-30,WM4,brake_pad_right,265
2023-06-30,WM4,engine_oil_filter,232
2023-06-30,WM4,fuel_filter,283
2023-06-30,WM4,wiper_blade,281
2023-07-01,WM1,air_filter,210
2023-07-01,WM1,brake_pad_left,318
2023-07-01,WM1,brake_pad_right,223
2023-07-01,WM1,engine_oil_filter,307
2023-07-01,WM1,fuel_filter,202
2023-07-01,WM1,wiper_blade,299
2023-07-01,WM2,air_filter,274
2023-07-01,WM2,brake_pad_left,237
2023-07-01,WM2,brake_pad_right,231
2023-07-01,WM2,engine_oil_filter,271
2023-07-01,WM2,fuel_filter,227
2023-07-01,WM2,wiper_blade,155
2023-07-01,WM3,air_filter,184
2023-07-01,WM3,brake_pad_left,227
2023-07-01,WM3,brake_pad_right,222
2023-07-01,WM3,engine_oil_filter,287
2023-07-01,WM3,fuel_filter,293
2023-07-01,WM3,wiper_blade,312
2023-07-01,WM4,air_filter,245
2023-07-01,WM4,brake_pad_left,231
2023-07-01,WM4,brake_pad_right,294
2023-07-01,WM4,engine_oil_filter,257
2023-07-01,WM4,fuel_filter,147
2023-07-01,WM4,wiper_blade,287
2023-07-02,WM1,air_filter,286
2023-07-02,WM1,brake_pad_left,252
2023-07-02,WM1,brake_pad_right,235
2023-07-02,WM1,engine_oil_filter,160
2023-07-02,WM1,fuel_filter,314
2023-07-02,WM1,wiper_blade,266
2023-07-02,WM2,air_filter,214
2023-07-02,WM2,brake_pad_left,212
2023-07-02,WM2,brake_pad_right,159
2023-07-02,WM2,engine_oil_filter,241
2023-07-02,WM2,fuel_filter,288
2023-07-02,WM2,wiper_blade,223
2023-07-02,WM3,air_filter,283
2023-07-02,WM3,brake_pad_left,325
2023-07-02,WM3,brake_pad_right,239
2023-07-02,WM3,engine_oil_filter,286
2023-07-02,WM3,fuel_filter,238
2023-07-02,WM3,wiper_blade,252
2023-07-02,WM4,air_filter,210
2023-07-02,WM4,brake_pad_left,257
2023-07-02,WM4,brake_pad_right,247
2023-07-02,WM4,engine_oil_filter,221
2023-07-02,WM4,fuel_filter,315
2023-07-02,WM4,wiper_blade,312
2023-07-03,WM1,air_filter,190
2023-07-03,WM1,brake_pad_left,245
2023-07-03,WM1,brake_pad_right,171
2023-07-03,WM1,engine_oil_filter,206
2023-07-03,WM1,fuel_filter,285
2023-07-03,WM1,wiper_blade,219
2023-07-03,WM2,air_filter,138
2023-07-03,WM2,brake_pad_left,266
2023-07-03,WM2,brake_pad_right,291
2023-07-03,WM2,engine_oil_filter,216
2023-07-03,WM2,fuel_filter,213
2023-07-03,WM2,wiper_blade,323
2023-07-03,WM3,air_filter,231
2023-07-03,WM3,brake_pad_left,248
2023-07-03,WM3,brake_pad_right,191
2023-07-03,WM3,engine_oil_filter,189
2023-07-03,WM3,fuel_filter,203
2023-07-03,WM3,wiper_blade,259
2023-07-03,WM4,air_filter,267
2023-07-03,WM4,brake_pad_left,246
2023-07-03,WM4,brake_pad_right,239
2023-07-03,WM4,engine_oil_filter,253
2023-07-03,WM4,fuel_filter,219
2023-07-03,WM4,wiper_blade,305
2023-07-04,WM1,air_filter,181
2023-07-04,WM1,brake_pad_left,333
2023-07-04,WM1,brake_pad_right,182
2023-07-04,WM1,engine_oil_filter,263
2023-07-04,WM1,fuel_filter,221
2023-07-04,WM1,wiper_blade,205
2023-07-04,WM2,air_filter,203
2023-07-04,WM2,brake_pad_left,243
2023-07-04,WM2,brake_pad_right,262
2023-07-04,WM2,engine_oil_filter,262
2023-07-04,WM2,fuel_filter,289
2023-07-04,WM2,wiper_blade,301
2023-07-04,WM3,air_filter,216
2023-07-04,WM3,brake_pad_left,191
2023-07-04,WM3,brake_pad_right,264
2023-07-04,WM3,engine_oil_filter,227
2023-07-04,WM3,fuel_filter,245
2023-07-04,WM3,wiper_blade,215
2023-07-04,WM4,air_filter,282
2023-07-04,WM4,brake_pad_left,319
2023-07-04,WM4,brake_pad_right,210
2023-07-04,WM4,engine_oil_filter,285
2023-07-04,WM4,fuel_filter,227
2023-07-04,WM4,wiper_blade,355
2023-07-05,WM1,air_filter,179
2023-07-05,WM1,brake_pad_left,208
2023-07-05,WM1,brake_pad_right,198
2023-07-05,WM1,engine_oil_filter,232
2023-07-05,WM1,fuel_filter,289
2023-07-05,WM1,wiper_blade,235
2023-07-05,WM2,air_filter,258
2023-07-05,WM2,brake_pad_left,264
2023-07-05,WM2,brake_pad_right,137
2023-07-05,WM2,engine_oil_filter,284
2023-07-05,WM2,fuel_filter,156
2023-07-05,WM2,wiper_blade,291
2023-07-05,WM3,air_filter,244
2023-07-05,WM3,brake_pad_left,216
2023-07-05,WM3,brake_pad_right,271
2023-07-05,WM3,engine_oil_filter,152
2023-07-05,WM3,fuel_filter,308
2023-07-05,WM3,wiper_blade,314
2023-07-05,WM4,air_filter,258
2023-07-05,WM4,brake_pad_left,245
2023-07-05,WM4,brake_pad_right,213
2023-07-05,WM4,engine_oil_filter,245
2023-07-05,WM4,fuel_filter,246
2023-07-05,WM4,wiper_blade,219
2023-07-06,WM1,air_filter,213
2023-07-06,WM1,brake_pad_left,276
2023-07-06,WM1,brake_pad_right,314
2023-07-06,WM1,engine_oil_filter,244
2023-07-06,WM1,fuel_filter,224
2023-07-06,WM1,wiper_blade,267
2023-07-06,WM2,air_filter,284
2023-07-06,WM2,brake_pad_left,172
2023-07-06,WM2,brake_pad_right,199
2023-07-06,WM2,engine_oil_filter,170
2023-07-06,WM2,fuel_filter,217
2023-07-06,WM2,wiper_blade,323
2023-07-06,WM3,air_filter,239
2023-07-06,WM3,brake_pad_left,168
2023-07-06,WM3,brake_pad_right,251
2023-07-06,WM3,engine_oil_filter,269
2023-07-06,WM3,fuel_filter,269
2023-07-06,WM3,wiper_blade,235
2023-07-06,WM4,air_filter,228
2023-07-06,WM4,brake_pad_left,330
2023-07-06,WM4,brake_pad_right,273
2023-07-06,WM4,engine_oil_filter,252
2023-07-06,WM4,fuel_filter,317
2023-07-06,WM4,wiper_blade,333
2023-07-07,WM1,air_filter,187
2023-07-07,WM1,brake_pad_left,157
2023-07-07,WM1,brake_pad_right,216
2023-07-07,WM1,engine_oil_filter,310
2023-07-07,WM1,fuel_filter,183
2023-07-07,WM1,wiper_blade,268
2023-07-07,WM2,air_filter,296
2023-07-07,WM2,brake_pad_left,168
2023-07-07,WM2,brake_pad_right,139
2023-07-07,WM2,engine_oil_filter,240
2023-07-07,WM2,fuel_filter,244
2023-07-07,WM2,wiper_blade,263
2023-07-07,WM3,air_filter,270
2023-07-07,WM3,brake_pad_left,205
2023-07-07,WM3,brake_pad_right,248
2023-07-07,WM3,engine_oil_filter,214
2023-07-07,WM3,fuel_filter,279
2023-07-07,WM3,wiper_blade,225
2023-07-07,WM4,air_filter,320
2023-07-07,WM4,brake_pad_left,232
2023-07-07,WM4,brake_pad_right,197
2023-07-07,WM4,engine_oil_filter,154
2023-07-07,WM4,fuel_filter,208
2023-07-07,WM4,wiper_blade,327
2023-07-08,WM1,air_filter,160
2023-07-08,WM1,brake_pad_left,254
2023-07-08,WM1,brake_pad_right,248
2023-07-08,WM1,engine_oil_filter,344
2023-07-08,WM1,fuel_filter,223
2023-07-08,WM1,wiper_blade,315
2023-07-08,WM2,air_filter,219
2023-07-08,WM2,brake_pad_left,223
2023-07-08,WM2,brake_pad_right,135
2023-07-08,WM2,engine_oil_filter,259
2023-07-08,WM2,fuel_filter,119
2023-07-08,WM2,wiper_blade,276
2023-07-08,WM3,air_filter,293
2023-07-08,WM3,brake_pad_left,137
2023-07-08,WM3,brake_pad_right,220
2023-07-08,WM3,engine_oil_filter,219
2023-07-08,WM3,fuel_filter,220
2023-07-08,WM3,wiper_blade,239
2023-07-08,WM4,air_filter,252
2023-07-08,WM4,brake_pad_left,205
2023-07-08,WM4,brake_pad_right,240
2023-07-08,WM4,engine_oil_filter,226
2023-07-08,WM4,fuel_filter,225
2023-07-08,WM4,wiper_blade,264
2023-07-09,WM1,air_filter,230
2023-07-09,WM1,brake_pad_left,302
2023-07-09,WM1,brake_pad_right,202
2023-07-09,WM1,engine_oil_filter,315
2023-07-09,WM1,fuel_filter,249
2023-07-09,WM1,wiper_blade,239
2023-07-09,WM2,air_filter,221
2023-07-09,WM2,brake_pad_left,143
2023-07-09,WM2,brake_pad_right,148
2023-07-09,WM2,engine_oil_filter,184
2023-07-09,WM2,fuel_filter,209
2023-07-09,WM2,wiper_blade,233
2023-07-09,WM3,air_filter,310
2023-07-09,WM3,brake_pad_left,256
2023-07-09,WM3,brake_pad_right,215
2023-07-09,WM3,engine_oil_filter,247
2023-07-09,WM3,fuel_filter,205
2023-07-09,WM3,wiper_blade,240
2023-07-09,WM4,air_filter,217
2023-07-09,WM4,brake_pad_left,305
2023-07-09,WM4,brake_pad_right,236
2023-07-09,WM4,engine_oil_filter,274
2023-07-09,WM4,fuel_filter,231
2023-07-09,WM4,wiper_blade,272
2023-07-10,WM1,air_filter,222
2023-07-10,WM1,brake_pad_left,216
2023-07-10,WM1,brake_pad_right,157
2023-07-10,WM1,engine_oil_filter,251
2023-07-10,WM1,fuel_filter,174
2023-07-10,WM1,wiper_blade,235
2023-07-10,WM2,air_filter,268
2023-07-10,WM2,brake_pad_left,173
2023-07-10,WM2,brake_pad_right,169
2023-07-10,WM2,engine_oil_filter,195
2023-07-10,WM2,fuel_filter,255
2023-07-10,WM2,wiper_blade,327
2023-07-10,WM3,air_filter,262
2023-07-10,WM3,brake_pad_left,201
2023-07-10,WM3,brake_pad_right,147
2023-07-10,WM3,engine_oil_filter,250
2023-07-10,WM3,fuel_filter,265
2023-07-10,WM3,wiper_blade,243
2023-07-10,WM4,air_filter,273
2023-07-10,WM4,brake_pad_left,274
2023-07-10,WM4,brake_pad_right,153
2023-07-10,WM4,engine_oil_filter,217
2023-07-10,WM4,fuel_filter,176
2023-07-10,WM4,wiper_blade,273
2023-07-11,WM1,air_filter,167
2023-07-11,WM1,brake_pad_left,260
2023-07-11,WM1,brake_pad_right,178
2023-07-11,WM1,engine_oil_filter,272
2023-07-11,WM1,fuel_filter,184
2023-07-11,WM1,wiper_blade,232
2023-07-11,WM2,air_filter,180
2023-07-11,WM2,brake_pad_left,274
2023-07-11,WM2,brake_pad_right,274
2023-07-11,WM2,engine_oil_filter,185
2023-07-11,WM2,fuel_filter,183
2023-07-11,WM2,wiper_blade,268
2023-07-11,WM3,air_filter,198
2023-07-11,WM3,brake_pad_left,231
2023-07-11,WM3,brake_pad_right,226
2023-07-11,WM3,engine_oil_filter,262
2023-07-11,WM3,fuel_filter,315
2023-07-11,WM3,wiper_blade,240
2023-07-11,WM4,air_filter,260
2023-07-11,WM4,brake_pad_left,268
2023-07-11,WM4,brake_pad_right,238
2023-07-11,WM4,engine_oil_filter,247
2023-07-11,WM4,fuel_filter,216
2023-07-11,WM4,wiper_blade,304
2023-07-12,WM1,air_filter,279
2023-07-12,WM1,brake_pad_left,179
2023-07-12,WM1,brake_pad_right,186
2023-07-12,WM1,engine_oil_filter,270
2023-07-12,WM1,fuel_filter,267
2023-07-12,WM1,wiper_blade,249
2023-07-12,WM2,air_filter,266
2023-07-12,WM2,brake_pad_left,280
2023-07-12,WM2,brake_pad_right,240
2023-07-12,WM2,engine_oil_filter,177
2023-07-12,WM2,fuel_filter,191
2023-07-12,WM2,wiper_blade,311
2023-07-12,WM3,air_filter,279
2023-07-12,WM3,brake_pad_left,186
2023-07-12,WM3,brake_pad_right,237
2023-07-12,WM3,engine_oil_filter,195
2023-07-12,WM3,fuel_filter,196
2023-07-12,WM3,wiper_blade,302
2023-07-12,WM4,air_filter,227
2023-07-12,WM4,brake_pad_left,279
2023-07-12,WM4,brake_pad_right,258
2023-07-12,WM4,engine_oil_filter,245
2023-07-12,WM4,fuel_filter,289
2023-07-12,WM4,wiper_blade,243
2023-07-13,WM1,air_filter,207
2023-07-13,WM1,brake_pad_left,187
2023-07-13,WM1,brake_pad_right,158
2023-07-13,WM1,engine_oil_filter,258
2023-07-13,WM1,fuel_filter,299
2023-07-13,WM1,wiper_blade,274
2023-07-13,WM2,air_filter,219
2023-07-13,WM2,brake_pad_left,192
2023-07-13,WM2,brake_pad_right,226
2023-07-13,WM2,engine_oil_filter,317
2023-07-13,WM2,fuel_filter,227
2023-07-13,WM2,wiper_blade,228
2023-07-13,WM3,air_filter,209
2023-07-13,WM3,brake_pad_left,207
2023-07-13,WM3,brake_pad_right,106
2023-07-13,WM3,engine_oil_filter,133
2023-07-13,WM3,fuel_filter,208
2023-07-13,WM3,wiper_blade,296
2023-07-13,WM4,air_filter,272
2023-07-13,WM4,brake_pad_left,210
2023-07-13,WM4,brake_pad_right,221
2023-07-13,WM4,engine_oil_filter,263
2023-07-13,WM4,fuel_filter,238
2023-07-13,WM4,wiper_blade,311
2023-07-14,WM1,air_filter,254
2023-07-14,WM1,brake_pad_left,231
2023-07-14,WM1,brake_pad_right,277
2023-07-14,WM1,engine_oil_filter,233
2023-07-14,WM1,fuel_filter,275
2023-07-14,WM1,wiper_blade,301
2023-07-14,WM2,air_filter,312
2023-07-14,WM2,brake_pad_left,190
2023-07-14,WM2,brake_pad_right,201
2023-07-14,WM2,engine_oil_filter,178
2023-07-14,WM2,fuel_filter,220
2023-07-14,WM2,wiper_blade,270
2023-07-14,WM3,air_filter,278
2023-07-14,WM3,brake_pad_left,205
2023-07-14,WM3,brake_pad_right,243
2023-07-14,WM3,engine_oil_filter,279
2023-07-14,WM3,fuel_filter,200
2023-07-14,WM3,wiper_blade,218
2023-07-14,WM4,air_filter,236
2023-07-14,WM4,brake_pad_left,221
2023-07-14,WM4,brake_pad_right,192
2023-07-14,WM4,engine_oil_filter,320
2023-07-14,WM4,fuel_filter,290
2023-07-14,WM4,wiper_blade,306
2023-07-15,WM1,air_filter,313
2023-07-15,WM1,brake_pad_left,229
2023-07-15,WM1,brake_pad_right,215
